Temp (C),Pressure (bar),Moisture Level 1,Moisture Level 2,Light Level,Date,Time
26.07,0.9940,4,5,33,2023-07-13,17:13
26.47,0.9941,4,4,33,2023-07-13,17:13
26.50,0.9941,3,4,33,2023-07-13,17:13
