Temp (C),Pressure (bar),Moisture Level 1,Moisture Level 2,Light Level,Date,Time
25.67,0.9939,5,5,51,2021-01-01,00:00
26.06,0.9940,4,5,50,2021-01-01,00:00
26.10,0.9940,3,4,50,2021-01-01,00:00
26.11,0.9940,4,5,49,2021-01-01,00:00
26.12,0.9940,4,5,50,2021-01-01,00:00
26.12,0.9940,4,4,50,2021-01-01,00:00
26.12,0.9940,4,3,50,2021-01-01,00:00
